05:37:03.304 : RiddlerController.RiddleForm.RiddleForm()-started
05:37:03.361 : RiddlerController.RiddleForm.RiddleForm()-ended
05:37:03.374 : RiddlerController.RiddleForm.extraInitializations()-started
05:37:03.374 : RiddlerController.RiddleForm.extraInitializations()-ended
05:37:03.375 : RiddlerController.RiddleOnlyLetter.setup_riddle()-started
05:37:03.375 : RiddlerController.RiddleOnlyLetter.setup_riddle()-ended
05:37:04.316 : RiddleController.Form1.activateRiddle()
05:37:04.318 : RiddleController.Form1.activateRiddle()-before rf.show()
05:37:04.383 : RiddleController.Form1.activateRiddle()-after rf.show()
05:37:04.384 : RiddlerController.RiddleOnlyLetter.display_riddle()-started
05:37:04.403 : RiddlerController.RiddleOnlyLetter.display_riddle()-ended
05:37:04.404 : After Run
05:40:26.694 : RiddlerController.RiddleForm.RiddleForm()-started
05:40:26.740 : RiddlerController.RiddleForm.RiddleForm()-ended
05:40:26.746 : RiddlerController.RiddleForm.extraInitializations()-started
05:40:26.746 : RiddlerController.RiddleForm.extraInitializations()-ended
05:40:26.747 : RiddlerController.RiddleOnlyLetter.setup_riddle()-started
05:40:26.747 : RiddlerController.RiddleOnlyLetter.setup_riddle()-ended
05:40:27.700 : RiddleController.Form1.activateRiddle()
05:40:27.701 : RiddleController.Form1.activateRiddle()-before rf.show()
05:40:27.747 : RiddlerController.RiddleOnlyLetter.RiddleOnlyLetter_Load()-started
05:40:27.763 : RiddleController.Form1.activateRiddle()-after rf.show()
05:40:27.764 : RiddlerController.RiddleOnlyLetter.display_riddle()-started
05:40:27.787 : RiddlerController.RiddleOnlyLetter.display_riddle()-ended
05:40:27.787 : After Run
05:44:53.045 : RiddlerController.RiddleForm.RiddleForm()-started
05:44:53.088 : RiddlerController.RiddleForm.RiddleForm()-ended
05:44:53.093 : RiddlerController.RiddleForm.extraInitializations()-started
05:44:53.093 : RiddlerController.RiddleForm.extraInitializations()-ended
05:44:54.056 : RiddleController.Form1.activateRiddle()
05:44:54.058 : RiddleController.Form1.activateRiddle()-before rf.show()
05:44:54.115 : RiddleController.Form1.activateRiddle()-after rf.show()
05:44:54.116 : After Run
05:45:12.903 : RiddlerController.RiddleForm.RiddleForm()-started
05:45:12.948 : RiddlerController.RiddleForm.RiddleForm()-ended
05:45:12.952 : RiddlerController.RiddleForm.extraInitializations()-started
05:45:12.953 : RiddlerController.RiddleForm.extraInitializations()-ended
05:45:13.913 : RiddleController.Form1.activateRiddle()
05:45:13.914 : RiddleController.Form1.activateRiddle()-before rf.show()
05:45:13.971 : RiddleController.Form1.activateRiddle()-after rf.show()
05:45:13.973 : After Run
05:45:52.137 : RiddlerController.RiddleForm.RiddleForm()-started
05:45:52.169 : RiddlerController.RiddleForm.RiddleForm()-ended
05:45:52.173 : RiddlerController.RiddleForm.extraInitializations()-started
05:45:52.173 : RiddlerController.RiddleForm.extraInitializations()-ended
05:45:52.174 : RiddlerController.RiddleForm.setup_riddle()-started
05:45:52.175 : RiddlerController.RiddleForm.setup_riddle()-ended
05:45:53.154 : RiddleController.Form1.activateRiddle()
05:45:53.156 : RiddleController.Form1.activateRiddle()-before rf.show()
05:45:53.203 : RiddleController.Form1.activateRiddle()-after rf.show()
05:45:53.204 : After Run
05:46:00.877 : RiddleForm_KeyDown(e.KeyCode=Z, e.KeyValue=90)
09:25:38.067 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=OemQuestion, e.KeyValue=191)
09:25:38.067 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=OemQuestion, e.KeyValue=191)
09:25:39.757 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=OemQuestion, e.KeyValue=191)
09:25:39.758 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=OemQuestion, e.KeyValue=191)
09:25:40.603 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oem1, e.KeyValue=186)
09:25:40.604 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=Oem1, e.KeyValue=186)
09:25:52.058 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=B, e.KeyValue=66)
09:25:52.058 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=B, e.KeyValue=66)
09:27:33.554 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=A, e.KeyValue=65)
09:27:33.555 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=A, e.KeyValue=65)
09:29:05.260 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=A, e.KeyValue=65)
09:29:05.260 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=A, e.KeyValue=65)
09:30:32.904 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Menu, e.KeyValue=18)
09:30:32.905 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=Menu, e.KeyValue=18)
09:30:32.906 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Space, e.KeyValue=32)
09:30:32.907 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=Space, e.KeyValue=32)
09:30:33.400 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Space, e.KeyValue=32)
09:30:33.401 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=Space, e.KeyValue=32)
09:30:42.519 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=X, e.KeyValue=88)
09:30:42.519 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=X, e.KeyValue=88)
09:32:11.686 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
09:32:11.686 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
09:32:12.676 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=L, e.KeyValue=76)
09:32:13.738 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
09:32:13.739 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
09:33:45.871 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oemcomma, e.KeyValue=188)
09:33:45.872 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=Oemcomma, e.KeyValue=188)
09:33:48.909 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:33:48.909 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:35:17.634 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=F, e.KeyValue=70)
09:35:17.635 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=F, e.KeyValue=70)
09:35:18.243 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=C, e.KeyValue=67)
09:35:19.797 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
09:35:19.798 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
09:35:21.701 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=C, e.KeyValue=67)
09:35:21.701 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=C, e.KeyValue=67)
09:36:53.443 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=B, e.KeyValue=66)
09:36:53.443 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=B, e.KeyValue=66)
09:36:56.118 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=I, e.KeyValue=73)
09:36:56.118 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=I, e.KeyValue=73)
09:37:03.898 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
09:37:03.899 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
09:38:31.771 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
09:38:31.771 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
09:40:01.169 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=S, e.KeyValue=83)
09:40:01.170 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=S, e.KeyValue=83)
09:40:02.843 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
09:40:02.844 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
09:41:32.974 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=X, e.KeyValue=88)
09:41:32.974 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=X, e.KeyValue=88)
09:41:37.000 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:41:37.000 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:41:48.311 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=X, e.KeyValue=88)
09:41:48.312 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=X, e.KeyValue=88)
09:41:55.132 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=R, e.KeyValue=82)
09:41:55.132 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=R, e.KeyValue=82)
09:43:30.573 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oemcomma, e.KeyValue=188)
09:43:30.573 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=Oemcomma, e.KeyValue=188)
01:25:49.895 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=O, e.KeyValue=79)
01:25:55.329 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=O, e.KeyValue=79)
01:27:05.973 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=U, e.KeyValue=85)
01:27:09.871 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=U, e.KeyValue=85)
01:35:55.923 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Q, e.KeyValue=81)
01:36:04.285 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Q, e.KeyValue=81)
01:36:31.264 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=U, e.KeyValue=85)
01:36:33.344 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=U, e.KeyValue=85)
01:38:34.569 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=R, e.KeyValue=82)
01:38:34.616 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=R, e.KeyValue=82)
01:38:36.656 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=T, e.KeyValue=84)
01:38:36.657 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=T, e.KeyValue=84)
01:38:38.496 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D1, e.KeyValue=49)
01:38:38.498 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=D1, e.KeyValue=49)
01:38:41.253 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D2, e.KeyValue=50)
01:38:41.253 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=D2, e.KeyValue=50)
01:38:53.991 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D2, e.KeyValue=50)
01:38:58.667 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=D2, e.KeyValue=50)
01:39:58.819 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Space, e.KeyValue=32)
01:40:04.258 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Space, e.KeyValue=32)
01:40:06.887 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D4, e.KeyValue=52)
01:40:06.889 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=D4, e.KeyValue=52)
01:40:07.868 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D3, e.KeyValue=51)
01:40:07.870 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=D3, e.KeyValue=51)
01:40:08.978 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Capital, e.KeyValue=20)
01:40:08.980 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Capital, e.KeyValue=20)
01:40:09.808 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Capital, e.KeyValue=20)
01:40:09.810 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Capital, e.KeyValue=20)
01:40:12.062 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oemcomma, e.KeyValue=188)
01:40:12.063 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Oemcomma, e.KeyValue=188)
01:40:12.802 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=OemPeriod, e.KeyValue=190)
01:40:12.804 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=OemPeriod, e.KeyValue=190)
01:40:13.691 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=OemQuestion, e.KeyValue=191)
01:40:13.693 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=OemQuestion, e.KeyValue=191)
01:40:14.253 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oem7, e.KeyValue=222)
01:40:14.255 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Oem7, e.KeyValue=222)
01:40:14.626 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oem1, e.KeyValue=186)
01:40:14.628 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Oem1, e.KeyValue=186)
01:40:15.132 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oem6, e.KeyValue=221)
01:40:15.134 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Oem6, e.KeyValue=221)
01:40:15.465 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=OemOpenBrackets, e.KeyValue=219)
01:40:15.467 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=OemOpenBrackets, e.KeyValue=219)
01:40:15.853 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oem5, e.KeyValue=220)
01:40:15.855 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Oem5, e.KeyValue=220)
01:40:16.446 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Oemplus, e.KeyValue=187)
01:40:16.448 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Oemplus, e.KeyValue=187)
01:40:16.707 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=OemMinus, e.KeyValue=189)
01:40:16.709 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=OemMinus, e.KeyValue=189)
01:40:17.207 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=P, e.KeyValue=80)
01:40:17.208 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=P, e.KeyValue=80)
01:40:18.764 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=O, e.KeyValue=79)
01:40:18.766 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=O, e.KeyValue=79)
01:40:20.550 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
01:40:20.551 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
01:41:59.248 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Q, e.KeyValue=81)
01:41:59.302 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Q, e.KeyValue=81)
01:42:01.079 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:01.081 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:01.243 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:01.244 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:02.279 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=E, e.KeyValue=69)
01:42:02.280 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=E, e.KeyValue=69)
01:42:04.259 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=R, e.KeyValue=82)
01:42:04.260 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=R, e.KeyValue=82)
01:42:05.748 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:05.752 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.025 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.027 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.231 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.231 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.411 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.414 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.569 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.571 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.716 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:06.717 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
01:42:15.972 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=B, e.KeyValue=66)
01:42:15.973 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=B, e.KeyValue=66)
01:42:17.911 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=H, e.KeyValue=72)
01:42:17.913 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=H, e.KeyValue=72)
01:42:19.436 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=F, e.KeyValue=70)
01:42:19.437 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=F, e.KeyValue=70)
01:42:20.994 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=G, e.KeyValue=71)
01:42:20.996 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=G, e.KeyValue=71)
02:25:57.655 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=R, e.KeyValue=82)
02:25:57.711 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=R, e.KeyValue=82)
02:26:00.725 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=T, e.KeyValue=84)
02:26:00.727 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=T, e.KeyValue=84)
02:26:03.766 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
02:26:03.768 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
02:26:06.958 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=H, e.KeyValue=72)
02:26:06.959 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=H, e.KeyValue=72)
02:26:09.619 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=N, e.KeyValue=78)
02:26:09.620 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=N, e.KeyValue=78)
02:26:12.497 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=L, e.KeyValue=76)
02:26:12.499 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=L, e.KeyValue=76)
02:26:14.911 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
02:26:14.913 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
02:28:37.974 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
02:28:38.029 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
02:28:40.949 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=N, e.KeyValue=78)
02:28:40.951 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=N, e.KeyValue=78)
02:29:26.573 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
02:29:26.575 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
02:32:10.954 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
02:32:11.026 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
02:32:23.418 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=N, e.KeyValue=78)
02:32:23.420 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=N, e.KeyValue=78)
02:32:29.973 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
02:32:29.975 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
02:34:36.225 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
02:34:36.284 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
02:36:30.926 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=D, e.KeyValue=68)
02:36:30.986 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=D, e.KeyValue=68)
02:36:32.503 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=H, e.KeyValue=72)
02:36:32.505 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=H, e.KeyValue=72)
02:36:34.003 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
02:36:34.004 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
02:36:35.416 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=N, e.KeyValue=78)
02:36:35.418 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=N, e.KeyValue=78)
02:36:37.234 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
02:36:37.236 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
02:37:03.236 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=E, e.KeyValue=69)
02:37:03.277 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=E, e.KeyValue=69)
02:37:04.790 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=W, e.KeyValue=87)
02:37:04.791 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=W, e.KeyValue=87)
02:37:05.974 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=R, e.KeyValue=82)
02:37:05.974 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=R, e.KeyValue=82)
02:37:08.278 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=T, e.KeyValue=84)
02:37:08.279 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=T, e.KeyValue=84)
02:37:24.757 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:24.759 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:24.970 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:24.971 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:25.405 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:25.406 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:25.610 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:25.611 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:25.814 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:25.815 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeUp, e.KeyValue=175)
02:37:29.524 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:29.525 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:29.695 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:29.696 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:29.926 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:29.928 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:30.099 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:30.100 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:30.273 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:30.274 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=VolumeDown, e.KeyValue=174)
02:37:30.998 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=B, e.KeyValue=66)
02:37:30.999 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=B, e.KeyValue=66)
02:37:32.768 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=G, e.KeyValue=71)
02:37:32.770 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=G, e.KeyValue=71)
02:37:34.228 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
02:37:34.230 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
02:37:35.826 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
02:37:35.828 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=K, e.KeyValue=75)
02:37:46.797 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
02:37:46.799 : SuspenderLib.BasicRiddleForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
02:37:57.082 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=K, e.KeyValue=75)
